Id,Name,Description,Grade,Add,Zipcode,Region,Town,Tel,Fax,Gov,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class,Map,Spec,Serviceinfo,Parkinginfo,TotalNumberofRooms,LowestPrice,CeilingPrice,TaiwanHost,IndustryEmail,TotalNumberofPeople,AccessibilityRooms,PublicToilets,LiftingEquipment,ParkingSpace
C4_A15010000H_031656,雲端城堡,位於南投縣的民宿,,南投縣仁愛鄉大同村仁和路206之2之1號,546,南投縣,仁愛鄉,886-908-382367,,A15010000H,https://booking.owlting.com/cloud.castle,https://taiwan.taiwanstay.net.tw/twpic/154864.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/154863.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/154862.jpg?v=20250702,,121.169556,24.065731,4,,,"無線網路,國民旅遊卡,停車場,,,,",車位:小客車8輛、機車1輛、大客車0輛,5,6500,12000,0,s69jackey@yahoo.com.tw,14,0,,,9
C4_A15010000H_031657,好思二館民宿,位於澎湖縣的民宿,,澎湖縣馬公市長安里19鄰民生路29號,880,澎湖縣,馬公市,886-956-698060,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/257394.jpeg?v=20250702,好思公寓,https://taiwan.taiwanstay.net.tw/twpic/257390.jpeg?v=20250702,好思公寓,https://taiwan.taiwanstay.net.tw/twpic/257396.jpeg?v=20250702,好思公寓,119.565208,23.567598,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,3,10000,10000,0,,12,0,,,0
C4_A15010000H_031658,茗樟居民宿,位於嘉義縣的民宿,,嘉義縣梅山鄉太和村7鄰油車寮19號,603,嘉義縣,梅山鄉,886-5-2661341,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/278869.jpg?v=20250702,茗樟居民宿,,,,,120.705000,23.529610,4,,,,車位:小客車3輛、機車5輛、大客車0輛,1,2000,3000,0,keng.ming.yeh@gmail.com,4,0,,,8
C4_A15010000H_031659,小時光文旅,位於金門縣的民宿,,金門縣金湖鎮瓊林里11鄰瓊安路37號,891,金門縣,金湖鎮,886-989-991611,,A15010000H,https://www.facebook.com/%E9%87%91%E9%96%80%E6%B0%91%E5%AE%BF-%E5%B0%8F%E6%99%82%E5%85%89%E6%96%87%E6%97%85-100184452655810,https://taiwan.taiwanstay.net.tw/twpic/270283.jpg?v=20250702,外觀,,,,,118.368241,24.457272,4,,,自行車友善旅宿,車位:小客車3輛、機車10輛、大客車1輛,3,3000,4200,0,0611hotel@gmail.com,10,0,,,14
C4_A15010000H_031660,艾爾芙公園行旅,位於桃園市的旅館,,桃園市大園區大仁路109號,337,桃園市,大園區,886-3-2875366,,A15010000H,https://www.alfar.com.tw/,https://taiwan.taiwanstay.net.tw/twpic/204574.jpg?v=20250702,照片,https://taiwan.taiwanstay.net.tw/twpic/204572.jpg?v=20250702,照片,https://taiwan.taiwanstay.net.tw/twpic/204571.jpg?v=20250702,照片,121.218607,25.020467,3,,,"無線網路,國民旅遊卡,停車場,,,,",車位:小客車0輛、機車0輛、大客車0輛,30,8800,8800,0,service@alfar.com.tw,60,0,,,0
C4_A15010000H_031661,嘉義小青旅,我們位於嘉義市區發展最早的區域，離火車及公車站約３分鐘的路程，周邊走路可抵達的地方吃喝玩樂一應俱全，小青旅也提供專為您量身訂做的旅行建議。,,嘉義市西區林森西路460號,600,嘉義市,西區,886-5-2282500,,A15010000H,https://www.chiayipetitehostel.com.tw/,https://taiwan.taiwanstay.net.tw/twpic/154700.jpg?v=20250702,001,https://taiwan.taiwanstay.net.tw/twpic/154701.jpg?v=20250702,002,https://taiwan.taiwanstay.net.tw/twpic/154702.jpg?v=20250702,003,120.443714,23.481236,4,,,"無線網路,國民旅遊卡,自助洗衣(收費),,,,行動支付,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,4,4000,8000,0,petitehostel@gmail.com,24,0,,,0
C4_A15010000H_031662,天光雲影會館,位於南投縣的民宿,,南投縣南投市福興里鳳山路740號,540,南投縣,南投市,886-972-296739,,A15010000H,,,,,,,,120.651352,23.942739,4,,,"餐廳,會議場所,,,,",車位:小客車10輛、機車10輛、大客車0輛,5,5000,8000,0,mr9305901@gmail.com,18,0,,,20
C4_A15010000H_031664,林口維多利亞民宿,本民宿的屋頂及門窗皆是用百年檜木建造的，民國23年落成，是當年蘆竹區最好的房子，也是當時代官員騎馬出差由淡水廳往桃園新竹方向走古道，休憩打尖的地方。屋主祖先輩為林口竹林山觀音寺創辦人之一，再遷居至此地。歷經時代變遷，此種房屋在台灣已經極為少見，門窗造型也類似淡水紅毛城，見證台灣88年前（民國23年）的生活軌跡和建築特色，是值得探訪的特色建築。現經維護整修設計，讓「特色老屋再現風華」！竭誠歡迎貴賓蒞臨體驗88年前的鄉村仕紳的居家生活，帶給您和家人親友滿滿的幸福回憶！1.家族歷史淵源西元1751年(雍正28年) 王家祖先第九世如寵公帶領三個兒子移居林口，於現今林口區東林里粉寮地區，墾地種植蕃薯，養家糊口，並將多餘的蕃薯研磨成粉供應至艋舺，苦心經營奠定基業，世代相傳，眾悉王厝草寮即是王家磨坊之處，也是林口粉寮地名的由來。至十一世宗順公遷居至蘆竹庄坑子赤塗崎497蕃地，四子自立門戶，購置土地種植水稻及茶葉，建立家園及擴大家族產業，並且擔任保正，熱心公益及地方事務；民國38年林口竹林山觀音寺創辦人之一王金生，即是先祖父王傳立的堂兄。本民宿英式維多利亞風格建築是先祖父王傳立先生擔任無盡會社社長時，於日治時代昭和九年(民國23年)委託楊阿虎建築師設計並興建完成，呈現當時日式與歐式的融合特色，做為其經營家族事業，親近鄰里及家人之居所。在鼎盛時期，屋內曾居住有四戶家庭，男女老少共二十餘人，相當熱鬧，屋主亦有保存相關照片，未來可作為展覽之素材。王家祖厝傳承至今已88年仍屹立不搖，歷經地震亦未見牆壁有裂痕，見證當年鄉村仕紳的生活，充滿各式各樣的生命故事，且此型式的建築在台灣大多數因都市建設被拆除，目前是具有特色之建築。2.老屋建築特色「林口維多利亞民宿」由王先生的祖父建造，完工於民國23年，時值日治時期昭和9年。當時日本致力於西化運動，仿效歐美先進國家成為時尚風潮，此種融合日本及英國家居風格的歐風日式建築，在當時頗為流行，與台北市金華街的行政院院長官邸頗類似，在現今的日本及義大利的鄉間也尚存有類似的建築樣式，此類型的房屋建築在台灣因年代已久，能夠完整保留至今已很稀少。本建築材料使用百年檜木做屋頂及主要支柱，另輔以加強磚造結構，承重牆主要是由兩塊磚造，可以抵消地震的力道，雖已使用88年，仍是堅固耐用、冬暖夏涼。建築物外部配上外國進口的英式木製門窗設計，採上下拉窗形式，造型獨特，窗戶高度相較台灣常見規格尺寸更高，使得室內各處空氣流通、光線充足。而門扉規格亦有所不同，與現今常見的門扉相較之下比例較短，且處於建物不同位置的門扉有高低之分，展現建築物空間的不同層級，如此有別於台灣日常建築的空間體驗，非常具有特色。3.位處生態豐富的大自然中本建築位於坑子里的赤塗崎，是桃園最先有人居住生活的地區之一，但本地區的大部分土地自民國59年被劃入林口都市計畫區，人口外移情形相當嚴重，固有的生活與歷史文化逐漸式微，早期耕耘的稻田與茶園因工業化社會而快速荒廢。然而，長年實施管制的結果，延遲了地區發展的進程，但保留了原始的閩南生活樣貌，也使得周遭環境免於工業汙染的威脅。數十年以來，山林田地逐漸地荒野化，也形成了野生動植物的良好棲地，意外造就了豐富的自然生態景觀，與周遭的南崁及林口新市鎮相比，別有一番風味，成為了蘆竹的後花園。    近年來，屋主王先生 tony Wang 有感於都會生活繁忙，回憶早期純樸的生活環境，他自外商公司財務長退休後，因興趣使然而開始著手整理老屋周遭環境，一切從零開始的園藝生活非常繁忙但也相當充實，親自清除雜草、園藝整理，努力至今稍有成果。目前種植有香草園及多種本土景觀植物，四季輪流綻放花朵吐露芬芳，景色優美，如山櫻花、桂花、樟樹、肖楠、羅漢松、茶花、黃花風鈴木、梔子花、南洋衫…等。後山有自然林間小徑，前又有赤塗崎溪生態園區、坑子溪休閒農業區、鄰近羊稠坑步道…等，提供踏青郊遊的多樣選擇，傍晚時段非常涼爽，天邊升起的月亮也很美，添加更多美好的時光。,,桃園市蘆竹區坑子里14鄰八德二路280巷11號,338,桃園市,蘆竹區,886-905-111918,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/155524.JPG?v=20250702,照片,https://taiwan.taiwanstay.net.tw/twpic/155523.JPG?v=20250702,照片,https://taiwan.taiwanstay.net.tw/twpic/155522.JPG?v=20250702,照片,121.340014,25.069929,4,,,"餐廳,會議場所,無線網路,停車場,,,,兒童遊樂設施,,",車位:小客車0輛、機車0輛、大客車0輛,4,6000,6000,0,,16,0,,,0
C4_A15010000H_031666,共享山莊,位於新竹縣的民宿,,新竹縣尖石鄉秀巒村7鄰泰崗110號,313,新竹縣,尖石鄉,886-981-206652,,A15010000H,,,,,,,,121.295553,24.612185,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,2000,2000,0,,10,0,,,0
C4_A15010000H_031667,松林別苑,位於新竹縣的民宿,,新竹縣五峰鄉竹林村5鄰和平166-2號臨,311,新竹縣,五峰鄉,886-917-866283,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/277375.jpg?v=20250702,房間及衛浴,https://taiwan.taiwanstay.net.tw/twpic/277374.jpg?v=20250702,房間及衛浴,https://taiwan.taiwanstay.net.tw/twpic/277373.jpg?v=20250702,房間及衛浴,121.159584,24.599571,4,,,,車位:小客車5輛、機車10輛、大客車0輛,5,3500,3500,0,,10,0,,,15
C4_A15010000H_031668,尼莫日記民宿,位於澎湖縣的民宿,,澎湖縣湖西鄉城北村1鄰大城北227號,885,澎湖縣,湖西鄉,886-986-755005,,A15010000H,https://reurl.cc/lorLkA,https://taiwan.taiwanstay.net.tw/twpic/166465.jpg?v=20250702,民宿外觀,,,,,119.619660,23.566552,4,,,"餐廳,會議場所,無線網路,國民旅遊卡,停車場,自助洗衣(免費),,,,,自行車友善旅宿",車位:小客車10輛、機車30輛、大客車2輛,5,2200,3600,0,hia80189@hotmail.com,13,0,,,42
C4_A15010000H_031669,別野城北民宿,位於澎湖縣的民宿,,澎湖縣湖西鄉城北村1鄰大城北226號,885,澎湖縣,湖西鄉,886-986-755005,886-6-9219100,A15010000H,https://reurl.cc/p10DW8,https://taiwan.taiwanstay.net.tw/twpic/166466.jpg?v=20250702,民宿外觀,,,,,119.619686,23.566773,4,,,"餐廳,會議場所,無線網路,國民旅遊卡,停車場,自助洗衣(免費),,,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,5,2200,3600,0,hia80189@hotmail.com,13,0,,,0
C4_A15010000H_031670,東海灣渡假民宿,位於澎湖縣的民宿,,澎湖縣馬公市西文里11鄰西文澳96之46號,880,澎湖縣,馬公市,886-931-995331,,A15010000H,,,,,,,,119.582475,23.565019,4,,,,車位:小客車0輛、機車0輛、大客車0輛,2,2800,3800,0,,9,0,,,0
C4_A15010000H_031673,州平別院,位於臺南市的民宿,,臺南市安平區州平二街1巷21號,708,臺南市,安平區,886-6-7031080,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/187028.jpg?v=20250702,州平別院合法民宿登記證,,,,,120.151501,22.996017,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,5,7000,7000,0,,20,0,,,0
C4_A15010000H_031674,日光森林親子民宿,位於臺南市的民宿,,臺南市安平區州平二街1巷28號,708,臺南市,安平區,886-915-757375,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/255056.jpg?v=20250702,房間及大廳,https://taiwan.taiwanstay.net.tw/twpic/255055.jpg?v=20250702,房間及大廳,https://taiwan.taiwanstay.net.tw/twpic/255054.jpg?v=20250702,房間及大廳,120.151501,22.996017,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,5,10000,10000,1,rayzizi1101@gmail.com,20,0,,,0
C4_A15010000H_031675,小葉園民宿,"一個擁有粉紅花海/嫩綠水田/金黃稻穗的世外桃源, 一個讓你可以在此大口呼吸/放鬆心情的寧靜小屋, 歡迎來到小葉老闆的慢活民宿.",,臺東縣鹿野鄉瑞隆村坪頂路21巷16號,955,臺東縣,鹿野鄉,886-975-683681,,A15010000H,https://littleya2022.mydirectstay.com/tw/index.html,https://taiwan.taiwanstay.net.tw/twpic/167276.jpg?v=20250702,民宿正面照,https://taiwan.taiwanstay.net.tw/twpic/167278.jpg?v=20250702,頂樓視野,https://taiwan.taiwanstay.net.tw/twpic/167279.JPG?v=20250702,雙人房,121.166290,22.949156,4,,雙人房3500;其他5000;套房0;套房8000;,"無線網路,國民旅遊卡,,,,",車位:小客車0輛、機車0輛、大客車0輛,4,3500,8000,0,yafamily2022@gmail.com,16,0,,,0
C4_A15010000H_031678,柯林湧泉白宮,位於宜蘭縣的民宿,,宜蘭縣三星鄉大隱十五路61巷53弄1號,266,宜蘭縣,冬山鄉,886-932-906516,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/168019.jpg?v=20250702,全新完工獨棟庭園民宿，寬敞景觀住宿空間。鄰近湧泉戲水區、公用客廳、烤肉區、電動麻將桌、廚房使用等可8~16人包棟，親友出遊聚會包棟最優質選擇全新完工開幕宜蘭柯林湧泉白宮民宿。寬闊視野、田野風情，悠閒農,https://taiwan.taiwanstay.net.tw/twpic/168018.jpg?v=20250702,全新完工獨棟庭園民宿，寬敞景觀住宿空間。鄰近湧泉戲水區、公用客廳、烤肉區、電動麻將桌、廚房使用等可8~16人包棟，親友出遊聚會包棟最優質選擇全新完工開幕宜蘭柯林湧泉白宮民宿。寬闊視野、田野風情，悠閒農,https://taiwan.taiwanstay.net.tw/twpic/168017.jpg?v=20250702,全新完工獨棟庭園民宿，寬敞景觀住宿空間。鄰近湧泉戲水區、公用客廳、烤肉區、電動麻將桌、廚房使用等可8~16人包棟，親友出遊聚會包棟最優質選擇全新完工開幕宜蘭柯林湧泉白宮民宿。寬闊視野、田野風情，悠閒農,121.726264,24.683873,4,,,,車位:小客車5輛、機車7輛、大客車0輛,4,6000,6000,0,happyboywei-wei@hotmail.com,16,0,,,12
C4_A15010000H_031679,根本町咖啡,位於宜蘭縣的民宿,,宜蘭縣三星鄉上將路2段689號,266,宜蘭縣,三星鄉,886-937-672589,,A15010000H,https://kei.cafe/K2,,,,,,,121.722301,24.688916,4,,,自行車友善旅宿,車位:小客車2輛、機車4輛、大客車0輛,3,4500,4500,0,keiartist@gmail.com,10,0,,,6
C4_A15010000H_031680,笨鳥的家,位於宜蘭縣的民宿,,宜蘭縣三星鄉三星路2段385巷13號,266,宜蘭縣,三星鄉,886-919-504628,,A15010000H,,,,,,,,121.698622,24.667265,4,,雙人房0;雙人房3500;,"無線網路,停車場,,,,,自行車友善旅宿",車位:小客車3輛、機車5輛、大客車0輛,2,3500,3500,0,g220694874@yahoo.com.tw,4,0,,,8
C4_A15010000H_031681,山海灣民宿,位於宜蘭縣的民宿,,宜蘭縣頭城鎮環鎮東路二段568巷27號,261,宜蘭縣,頭城鎮,886-922-760111,,A15010000H,,,,,,,,121.831989,24.863809,4,,,,車位:小客車1輛、機車2輛、大客車0輛,5,3800,6500,0,qaz1231231@yahoo.com.tw,16,0,,,3
C4_A15010000H_031682,蘭田山館,（位於宜蘭員山鄉的民宿）,,宜蘭縣員山鄉內城路658巷23號,264,宜蘭縣,員山鄉,886-911-820082,,A15010000H,,,,,,,,121.682373,24.713158,4,,,"兒童遊樂設施,行動支付,,",車位:小客車5輛、機車5輛、大客車1輛,1,10000,10000,0,mk009391@gmail.com,6,0,,,11
C4_A15010000H_031684,陸號行旅萬年館,位於臺北市的旅館,,臺北市萬華區西寧南路70號6樓,108,臺北市,萬華區,886-2-23619069,886-2-23615339,A15010000H,,,,,,,,121.505885,25.043508,3,,,,車位:小客車0輛、機車0輛、大客車0輛,39,1880,5580,0,fn1@lemidi-hotel.com.tw,111,0,,,0
C4_A15010000H_031685,雅如小築,位於南投縣埔里鎮地里中心碑旁的民宿。,,南投縣埔里鎮大湳里12鄰明德北路57號,545,南投縣,埔里鎮,886-988-568199,,A15010000H,https://booking.owlting.com/%E9%9B%85%E5%A6%82%E5%B0%8F%E7%AF%89?start=2023-08-03&amp;end=2023-08-04&amp;lang=zh_TW&amp;adult=1&amp;child=0&amp;infant=0,https://taiwan.taiwanstay.net.tw/twpic/154927.jpg?v=20250702,,https://taiwan.taiwanstay.net.tw/twpic/214778.JPG?v=20250702,停車場及房間照片,https://taiwan.taiwanstay.net.tw/twpic/214779.JPG?v=20250702,停車場及房間照片,120.978063,23.973417,4,,,"有線網路,無線網路,國民旅遊卡,停車場,,,,接送服務,自行車租借,行動支付,,,自行車友善旅宿",車位:小客車5輛、機車5輛、大客車1輛,5,3600,6000,1,myklim20@gmail.com,17,0,,,11
C4_A15010000H_031686,戀戀薇依,位於臺南市的民宿,,臺南市中西區民生路二段240號,700,臺南市,中西區,886-909-630025,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/291339.jpeg?v=20250702,民宿外觀&1樓大廳,https://taiwan.taiwanstay.net.tw/twpic/291337.jpeg?v=20250702,民宿外觀&1樓大廳,https://taiwan.taiwanstay.net.tw/twpic/291338.jpeg?v=20250702,民宿外觀&1樓大廳,120.192438,22.996775,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,2500,2500,0,greenonly240@gmail.com,10,0,,,0
C4_A15010000H_031687,倚鳳閣,位於臺南市的民宿,,臺南市中西區海安路二段296巷9號,700,臺南市,中西區,886-905-926279,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/287993.jpg?v=20250702,民宿外觀,https://taiwan.taiwanstay.net.tw/twpic/287996.jpg?v=20250702,和室床,https://taiwan.taiwanstay.net.tw/twpic/287994.jpg?v=20250702,大廳,120.198455,22.998861,4,,,,車位:小客車0輛、機車0輛、大客車0輛,1,4800,4800,0,cmaj7rgogo888@gmail.com,4,0,,,0
C4_A15010000H_031693,站前民宿,位於屏東縣的民宿,,屏東縣潮州鎮榮田路53-8號,920,屏東縣,潮州鎮,886-980-680278,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/263024.jpg?v=20250702,101照片,,,,,120.535153,22.551433,4,,,,車位:小客車0輛、機車0輛、大客車0輛,4,3000,3000,0,,10,0,,,0
C4_A15010000H_031694,Gold Home民宿,位於澎湖縣的民宿,,澎湖縣馬公市光華里4鄰光華115之17號,880,澎湖縣,馬公市,886-926-317560,,A15010000H,,,,,,,,119.567809,23.566525,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,2800,4400,1,,18,0,,,0
C4_A15010000H_031695,戀戀台東民宿,位於臺東縣的民宿,,臺東縣臺東市興安路一段161號,950,臺東縣,臺東市,886-911-320576,,A15010000H,,,,,,,,121.127337,22.788849,4,,,自行車友善旅宿,車位:小客車0輛、機車0輛、大客車0輛,5,6400,6400,0,172301@gmail.com,19,0,,,0
C4_A15010000H_031696,夏澄民宿橫礁館,位於澎湖縣的民宿,,澎湖縣西嶼鄉橫礁村6鄰橫礁31之6號,881,澎湖縣,西嶼鄉,886-923-218668,,A15010000H,,,,,,,,119.536415,23.636224,4,,,,車位:小客車0輛、機車0輛、大客車0輛,3,6000,8000,0,,10,0,,,0
C4_A15010000H_031697,森地．野花民宿,位於臺東縣的民宿,,臺東縣池上鄉福原村信義路205號,958,臺東縣,池上鄉,886-927-162393,,A15010000H,,,,,,,,121.220511,23.122477,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,4200,4200,0,evlove80505@gmail.com,20,0,,,0
C4_A15010000H_031699,假期民宿,位於臺東縣的民宿,,臺東縣池上鄉新興村埔新三街15號,958,臺東縣,池上鄉,886-936-814280,,A15010000H,,,,,,,,121.214132,23.116948,4,,,,車位:小客車0輛、機車0輛、大客車0輛,5,6000,6000,0,s0936814280@gmail.com,11,0,,,0
C4_A15010000H_031700,樂微行旅,旅館名稱發想自電影「The Way 朝聖之路」我們將其朝聖的精神，視為旅遊的另一種形式表現在每次旅途的過程中，總會發生許多令人回味難忘的事情旅行，沉澱心靈旅行，是拓展視野方式旅行，能讓你遇見那個更好的自己！樂微行旅，則是您在這條朝聖旅途中，獨特又有溫度的一間旅店我們是一間以民宿方式經營的旅館，有著年輕的團隊，以親切有朝氣的服務精神，並致力提供每一位住客能在旅途當中，感受到溫暖美好的入住體驗。自開業的兩年間我們已經獲得國際知名訂房平台，Agoda 9.4顆星評價、Booking 8.9顆星評價及Expedia 9顆星評價及諸多客人好評肯定。,,臺中市南區民意街66號,402,臺中市,南區,886-4-22858800,886-4-22858282,A15010000H,https://booking.owlting.com/,https://taiwan.taiwanstay.net.tw/twpic/257114.png?v=20250702,LOGO,https://taiwan.taiwanstay.net.tw/twpic/257122.png?v=20250702,樂微行旅外觀環境照,https://taiwan.taiwanstay.net.tw/twpic/257125.png?v=20250702,樂微行旅外觀環境照,120.683991,24.129405,3,,,"無線網路,國民旅遊卡,無障礙客房,,,,行動支付,,,自行車友善旅宿",車位:小客車0輛、機車0輛、大客車0輛,24,3000,8000,0,,58,0,,,0
